,datetime_timestamp,component,LM_handleNegCoreTempDegC,LM_handlePosCoreTempDegC,LM_pcbaTempDegC,LM_powerLimit,alert_name
168,2022-03-14 11:23:21.929,1396988257,-184.5546789541325,36.55650646238358,42.34383488608337,20.046515037747312,LM_a191_negTempRationality
169,2022-03-14 14:30:28.400,1396988257,-183.93395219459703,32.688378919142906,42.34383488608337,20.64981686881915,LM_a191_negTempRationality
170,2022-03-14 14:48:54.356,1396988257,-184.27572577081665,34.65549045002452,42.72862779256514,67.15564955520514,LM_a191_negTempRationality
171,2022-03-14 14:52:08.849,1396988257,-183.97271813291255,33.678030710976174,42.31683907254878,20.98583000216636,LM_a191_negTempRationality
172,2022-03-14 14:52:50.548,1396988257,-183.97271813291255,33.678030710976174,42.31683907254878,20.98583000216636,LM_a141_cableTempImbalance
173,2022-03-14 14:59:05.332,1396988257,97.61072380922926,32.36186530315172,41.96149624424259,20.46314769353222,LM_a243_negCoreTempHiFoldBk
174,2022-03-14 14:59:05.433,1396988257,97.61072380922926,32.36186530315172,41.96149624424259,20.46314769353222,LM_a188_negTempOT
175,2022-03-14 14:59:06.531,1396988257,97.61072380922926,32.36186530315172,41.96149624424259,20.46314769353222,LM_a141_cableTempImbalance
176,2022-03-14 14:59:07.731,1396988257,97.61072380922926,32.36186530315172,41.96149624424259,20.46314769353222,LM_a191_negTempRationality
177,2022-03-14 14:59:11.032,1396988257,-183.7430721752831,32.93197896804646,41.96149624424259,20.213022349047797,LM_a191_negTempRationality
178,2022-03-14 15:00:14.829,1396988257,-183.89631366368235,32.03288777954082,42.51530470755661,20.518199041248995,LM_a141_cableTempImbalance
179,2022-03-14 15:04:00.520,1396988257,19.8168864147974,31.82589574503081,41.750116511925306,20.229466227938172,LM_a141_cableTempImbalance
180,2022-03-14 15:04:10.352,1396988257,78.02865434481247,32.31910121494371,42.36586026080687,66.8073006014295,LM_a243_negCoreTempHiFoldBk
181,2022-03-14 15:04:13.419,1396988257,78.02865434481247,32.31910121494371,42.36586026080687,67.01323895462487,LM_a188_negTempOT
182,2022-03-14 15:04:14.720,1396988257,78.02865434481247,32.31910121494371,42.36586026080687,67.01323895462487,LM_a141_cableTempImbalance
